0,0,0,0,47.70001,-75.1,0,0,0,FALSE,FALSE
1,0,0,0,47.70001,-75.1,0,0,0,TRUE,TRUE
2,0,0,0,10.30001,-75,0,44.20001,0,TRUE,TRUE
3,0,0,0,10.30001,-75,0,44.20001,0,TRUE,FALSE
4,0,0,0,10.30001,-75,0,44.20001,0,TRUE,FALSE
5,0,0,-74.6,-21.20001,-59.7,0,48.00001,0,TRUE,FALSE
6,0,0,-74.6,-55.60001,-32.1,0,48.00001,0,TRUE,FALSE
7,0,0,-74.6,-55.60001,-32.1,0,48.00001,0,FALSE,TRUE
8,0,0,-74.6,-55.60001,-32.1,0,48.00001,0,FALSE,TRUE
9,0,0,-74.6,-19.80001,-59.4,0,70.80001,0,FALSE,TRUE
10,0,0,7.200006,-9.300007,-75.1,0,70.80001,0,FALSE,TRUE
